Epoch,Accuracy,Training Loss,Validation Loss,F1 Score,Precision,Recall,f1_score
876,96.85868319,0.000773497,0.001145665,0.922558777,0.932485162,0.915021323,"[0.94714132 0.96492595 0.97521406 0.99237994 0.98269533 0.72847682
 0.845898   0.97539797 0.96454948 0.98365185 0.93532338 0.80373832
 0.99173554 0.89952153 0.94695481 0.96869462 0.76       0.93975904]"
877,96.81623297,0.000784647,0.001159764,0.91842481,0.942035102,0.902123998,"[0.94797688 0.97075099 0.97057492 0.9928643  0.97863471 0.76258993
 0.8487208  0.97317375 0.96635329 0.97507432 0.93153327 0.7184466
 0.99586777 0.88669951 0.9453125  0.97089639 0.7509434  0.94523327]"
878,96.69737233,0.000766848,0.001207481,0.911159531,0.922528882,0.903540588,"[0.94956772 0.97021944 0.96858169 0.99271456 0.97136797 0.67586207
 0.84176183 0.97198589 0.96788429 0.98393759 0.93579767 0.75
 0.99378882 0.86255924 0.93933464 0.97077059 0.72222222 0.93251534]"
879,97.06244428,0.000757262,0.001101219,0.924592324,0.938826905,0.915279776,"[0.95283364 0.97156398 0.97560976 0.99333609 0.98047493 0.74125874
 0.86655862 0.97329745 0.96570309 0.98406834 0.94197292 0.8
 0.99793814 0.9047619  0.9348659  0.9728942  0.73217726 0.95334686]"
880,96.81198794,0.000777739,0.001145665,0.916871803,0.9206182,0.913774398,"[0.94891033 0.96214511 0.97417309 0.99219858 0.98156925 0.71084337
 0.84559236 0.9745605  0.96650246 0.98126301 0.94047619 0.72413793
 0.99793814 0.88669951 0.93413174 0.96973225 0.76848875 0.9443299 ]"
881,96.94358365,0.00077917,0.001126108,0.927107543,0.933566928,0.921796008,"[0.95190237 0.96573705 0.98039216 0.993361   0.98145204 0.79470199
 0.84907709 0.973466   0.9701897  0.97931985 0.93633692 0.78947368
 0.99588477 0.91919192 0.94615385 0.96835994 0.75081967 0.94211577]"
882,96.78227279,0.000764497,0.001116424,0.921395972,0.939268817,0.908212023,"[0.94134581 0.96518987 0.97507929 0.99204713 0.97605109 0.7826087
 0.83810573 0.97340754 0.96728516 0.98118403 0.934      0.75
 0.99586777 0.8952381  0.94208494 0.97107438 0.75547445 0.9490835 ]"
883,97.09215944,0.000744518,0.001021272,0.926228017,0.934940918,0.920007484,"[0.95351351 0.96825397 0.9763851  0.99313772 0.98115183 0.74358974
 0.86498599 0.9750464  0.97024834 0.98384118 0.93877551 0.81132075
 0.99793814 0.90566038 0.94163424 0.9726903  0.75084175 0.94308943]"
884,97.13036465,0.00077146,0.000982489,0.930379658,0.948703745,0.916689968,"[0.95474453 0.96988906 0.97687075 0.99204338 0.98172324 0.80851064
 0.87168142 0.97280465 0.96718903 0.98520573 0.94757282 0.78899083
 0.99170124 0.89108911 0.95019157 0.96967947 0.7714808  0.95546559]"
885,96.98178885,0.000776326,0.001095845,0.922925402,0.932611241,0.916322981,"[0.94909091 0.97012579 0.97614679 0.99336414 0.97765957 0.78313253
 0.85101822 0.97173509 0.96607274 0.98438218 0.94059406 0.71153846
 0.99793814 0.88888889 0.95669291 0.97662186 0.7641196  0.95353535]"
886,97.01150401,0.000757691,0.001115572,0.922117293,0.924473943,0.922421828,"[0.95506028 0.96748612 0.97957331 0.99330688 0.98377813 0.74647887
 0.86123348 0.97306327 0.96745779 0.98260264 0.94412331 0.76521739
 0.99173554 0.85840708 0.94573643 0.96692551 0.7761194  0.93980583]"
887,96.55304156,0.000770935,0.001265095,0.918015918,0.931165398,0.909019566,"[0.9248227  0.96485623 0.96950673 0.99343778 0.96927224 0.7755102
 0.79143798 0.97335554 0.96835909 0.9833795  0.94602552 0.73076923
 0.99588477 0.89302326 0.94941634 0.97043478 0.77700348 0.94779116]"
888,96.9350936,0.000785485,0.001089571,0.922405039,0.931101819,0.915923123,"[0.95461095 0.96764009 0.97596372 0.99249808 0.97427822 0.71621622
 0.85390836 0.97499483 0.96868064 0.98055556 0.95162883 0.7826087
 0.99180328 0.90047393 0.95126706 0.96642336 0.75044883 0.94929006]"
889,97.10489451,0.000741916,0.001049155,0.922434633,0.938714468,0.911447016,"[0.95831823 0.96703297 0.97236067 0.99187662 0.97754569 0.73333333
 0.86729595 0.9748142  0.97050147 0.9861942  0.95004897 0.79279279
 0.99183673 0.87037037 0.95256917 0.97429907 0.73929961 0.93333333]"
890,96.96905378,0.000754684,0.001117265,0.922821518,0.928568739,0.918633538,"[0.94721724 0.97151899 0.97905282 0.99220963 0.97591623 0.73548387
 0.85429363 0.97341088 0.96631424 0.98598668 0.94223108 0.76785714
 0.99381443 0.89201878 0.94296578 0.97297297 0.77374784 0.9437751 ]"
891,97.00301397,0.000779051,0.001073428,0.920620738,0.93375806,0.910757545,"[0.95472655 0.96825397 0.97331524 0.99191788 0.97995781 0.73469388
 0.8635598  0.9738414  0.96705998 0.98666053 0.93358634 0.74074074
 0.99793814 0.90909091 0.93410853 0.97366881 0.7432675  0.94478528]"
892,97.07942437,0.00075348,0.001074437,0.925211984,0.940732525,0.91429893,"[0.95272465 0.97366321 0.96800361 0.9924555  0.98321091 0.72992701
 0.87394958 0.97709288 0.96785276 0.98523985 0.92483349 0.79646018
 0.99383984 0.9178744  0.9373814  0.97008423 0.77313975 0.93608247]"
893,96.79925288,0.000733427,0.001160484,0.916968999,0.932876529,0.904251355,"[0.94744369 0.96717374 0.97081275 0.99273608 0.96108108 0.65306122
 0.82934783 0.97684036 0.9693402  0.98431734 0.95126706 0.78504673
 1.         0.90452261 0.94280079 0.97142857 0.73920553 0.95901639]"
894,96.88415333,0.000770462,0.001106041,0.921977979,0.938605013,0.908830612,"[0.94627507 0.96921863 0.97419647 0.99111712 0.97985154 0.72972973
 0.83575419 0.97329745 0.97051597 0.98306636 0.94798822 0.78571429
 0.98960499 0.9        0.9609375  0.97437408 0.74018692 0.9437751 ]"
895,97.07517935,0.000749574,0.001064503,0.923774073,0.936562379,0.913414531,"[0.95572631 0.96535433 0.97333936 0.99203962 0.97913323 0.72108844
 0.85653333 0.97742804 0.96805897 0.98546713 0.94520548 0.77192982
 0.99176955 0.89756098 0.95774648 0.97556719 0.77280859 0.94117647]"
896,96.96905378,0.000771399,0.001144684,0.920776954,0.934295909,0.910887944,"[0.95123726 0.97301587 0.97596372 0.99385052 0.97896951 0.69798658
 0.85127096 0.97511824 0.97067449 0.9813493  0.93253968 0.8
 0.98973306 0.90291262 0.94208494 0.96689895 0.75236295 0.93801653]"
897,97.00725899,0.000762167,0.001102249,0.921719004,0.932888087,0.913487175,"[0.95067592 0.96840442 0.97412619 0.99268609 0.98123045 0.73333333
 0.86226204 0.97605285 0.96682927 0.98144712 0.94656489 0.77876106
 0.99586777 0.86538462 0.94817658 0.97034884 0.75185185 0.94693878]"
898,96.98603388,0.000738855,0.001100221,0.927911077,0.939943949,0.918546658,"[0.94380403 0.97169811 0.9751693  0.99149941 0.98049552 0.73825503
 0.85048323 0.97649485 0.96602659 0.98220476 0.95238095 0.79245283
 0.99793814 0.93069307 0.9582505  0.97542422 0.76751592 0.9516129 ]"
899,97.06244428,0.000746898,0.001082532,0.926239825,0.94685313,0.91280253,"[0.95244957 0.96993671 0.97899543 0.99262667 0.97794118 0.8028169
 0.86223153 0.97672485 0.96651896 0.98615598 0.93147964 0.7961165
 0.99180328 0.88995215 0.95145631 0.97479484 0.7364486  0.93386774]"
900,96.93933863,0.00074225,0.00110888,0.921772656,0.935203539,0.913710773,"[0.95053133 0.97560976 0.97336343 0.99221423 0.98166579 0.76623377
 0.86175363 0.97426318 0.96347144 0.98284146 0.92885375 0.76785714
 0.99794661 0.87962963 0.9516441  0.97278314 0.72691552 0.9443299 ]"
901,97.15583478,0.000749541,0.001084859,0.926862805,0.945763829,0.914070301,"[0.9571899  0.97237569 0.97289973 0.99267918 0.97669492 0.6870229
 0.86425095 0.97709924 0.97009804 0.98592849 0.95009597 0.83928571
 0.99183673 0.91346154 0.9486166  0.97086247 0.76036036 0.95277207]"
902,96.89264338,0.000755694,0.001150759,0.923932459,0.944623047,0.908181925,"[0.94736842 0.97142857 0.97343539 0.99198491 0.96603774 0.76056338
 0.83252033 0.97682119 0.96742591 0.98685121 0.93978282 0.77777778
 0.99793814 0.90640394 0.96047431 0.97248769 0.75046211 0.95102041]"
903,97.02423908,0.00074029,0.001100791,0.927460888,0.937809637,0.919809693,"[0.9533046  0.97444089 0.97899543 0.99266706 0.97796432 0.75342466
 0.85466377 0.97597349 0.97114673 0.98264291 0.93957115 0.7962963
 0.99590164 0.92822967 0.93822394 0.96541703 0.77257525 0.94285714]"
904,97.05395424,0.000776451,0.001057932,0.924016805,0.931425263,0.918207661,"[0.95632865 0.97088906 0.97155756 0.99209533 0.98274961 0.73333333
 0.8761593  0.97431614 0.96632504 0.98297285 0.94268775 0.75862069
 0.98977505 0.90995261 0.94716243 0.97069916 0.75352113 0.95315682]"
905,97.17281487,0.00076564,0.001007783,0.931412617,0.94140061,0.923493939,"[0.95373406 0.96950743 0.97781802 0.99273608 0.98160799 0.76
 0.86985539 0.97601323 0.96914789 0.98501268 0.93774319 0.8440367
 0.99176955 0.89952153 0.95703125 0.97129467 0.77777778 0.95081967]"
906,96.75255763,0.000742333,0.00119717,0.916046586,0.930598924,0.906619389,"[0.94996426 0.97129187 0.97062811 0.99196787 0.97537978 0.69822485
 0.84841876 0.97335554 0.96826568 0.98087998 0.93957115 0.75728155
 0.97975709 0.92079208 0.92730845 0.96800465 0.75090253 0.91684435]"
907,96.98603388,0.000778301,0.001086199,0.926825817,0.936951438,0.919814358,"[0.94300885 0.96637998 0.98221614 0.99289268 0.98367562 0.77852349
 0.84419263 0.9748038  0.96855657 0.98202765 0.94921875 0.76190476
 0.99590164 0.9178744  0.94941634 0.97094712 0.77287066 0.94845361]"
908,96.96905378,0.000750392,0.001079337,0.920793734,0.941610797,0.906065111,"[0.95877417 0.97435897 0.97297297 0.99139861 0.98164657 0.71621622
 0.8652793  0.97546898 0.96546657 0.98123697 0.94230769 0.77669903
 0.96855346 0.89952153 0.95294118 0.97008423 0.73921201 0.94214876]"
909,97.15583478,0.000759581,0.001037344,0.930328779,0.942505759,0.921082476,"[0.95991333 0.97138315 0.97822142 0.99266706 0.98216159 0.76712329
 0.86847826 0.97401788 0.96945813 0.98316809 0.9332004  0.80373832
 0.99590164 0.92682927 0.95499022 0.97392816 0.77221325 0.93852459]"
910,96.76104767,0.000744695,0.001187836,0.916234459,0.926288282,0.90805914,"[0.95189504 0.96743447 0.97238569 0.99013621 0.96663191 0.70512821
 0.84359119 0.97459203 0.97050147 0.98394495 0.93942403 0.77310924
 0.98960499 0.88038278 0.94653465 0.97026788 0.72928177 0.93737374]"
911,97.18979497,0.00074919,0.001032952,0.931603926,0.939426028,0.925709137,"[0.95825771 0.97407698 0.98035633 0.99141277 0.98322851 0.75471698
 0.87116564 0.97269342 0.97050147 0.98368191 0.94716243 0.83478261
 0.99588477 0.89302326 0.95652174 0.97171479 0.78039927 0.94929006]"
912,96.41295581,0.000747341,0.00137659,0.915768824,0.937966409,0.900114715,"[0.92467173 0.96753761 0.97373188 0.99163821 0.94892916 0.75555556
 0.7907743  0.97568073 0.96654275 0.98293358 0.94768016 0.75471698
 0.99793814 0.9047619  0.94488189 0.97149506 0.74776386 0.93660532]"
913,97.05819926,0.000745724,0.001037554,0.926155771,0.945342498,0.913126634,"[0.95500726 0.97233202 0.98089172 0.99157982 0.98582677 0.76258993
 0.85900925 0.97465725 0.96886492 0.98220476 0.93681043 0.79245283
 0.99381443 0.88073394 0.94573643 0.96987254 0.7714808  0.94693878]"
914,97.04970922,0.000742867,0.001098272,0.924145084,0.933797328,0.917756029,"[0.95614666 0.97452229 0.97769686 0.9927785  0.98419389 0.75776398
 0.84922749 0.97409326 0.97318573 0.98186826 0.94965449 0.77358491
 0.99383984 0.88151659 0.95652174 0.96989184 0.73440285 0.95372233]"
915,97.04970922,0.00072895,0.001071422,0.928249178,0.939831347,0.918685865,"[0.95282679 0.9722882  0.97759488 0.99221882 0.98119122 0.78666667
 0.8577633  0.97531632 0.96882731 0.98201107 0.94642857 0.80701754
 0.99381443 0.90452261 0.93461538 0.97262667 0.75752212 0.94523327]"
916,97.01999406,0.000768321,0.00107711,0.928071335,0.948600613,0.913412616,"[0.9498376  0.97926635 0.97866546 0.99203681 0.97161221 0.8
 0.85483001 0.97403133 0.96908734 0.98329137 0.94368932 0.7962963
 0.99588477 0.89952153 0.95481336 0.97273527 0.7406015  0.9490835 ]"
917,96.76953772,0.000741287,0.001147748,0.918254,0.939819355,0.903661846,"[0.95014451 0.96815287 0.97556561 0.98995595 0.98201058 0.73529412
 0.85471056 0.97088971 0.96655189 0.98284146 0.93921569 0.77876106
 0.99586777 0.88995215 0.94455067 0.9661466  0.70058708 0.93737374]"
918,96.99452392,0.000742295,0.001105334,0.924129109,0.940322128,0.91286591,"[0.96034922 0.96902303 0.97822142 0.99216033 0.97234043 0.72727273
 0.85473684 0.97610638 0.97008337 0.98285449 0.93452381 0.83636364
 0.99793814 0.88679245 0.95551257 0.97013627 0.72897196 0.94093686]"
919,96.97329881,0.00075693,0.001079806,0.921102891,0.934737103,0.911614821,"[0.9599412  0.96701529 0.97777778 0.99123168 0.98684903 0.74172185
 0.87772194 0.97366784 0.96714529 0.98026618 0.92578125 0.79279279
 0.99381443 0.86635945 0.94346979 0.96691817 0.72761905 0.93975904]"
920,97.12611962,0.000752982,0.001053505,0.924569649,0.938512147,0.914964766,"[0.95406872 0.96840442 0.9800544  0.99250958 0.97854526 0.75177305
 0.85278081 0.9750416  0.97138629 0.98618148 0.9421001  0.77477477
 0.99383984 0.88479263 0.95348837 0.97679814 0.76138434 0.9443299 ]"
921,96.85019315,0.000742381,0.00118397,0.925362365,0.944268004,0.910199904,"[0.93508336 0.97553275 0.9787234  0.99221515 0.98212408 0.74509804
 0.83928571 0.97258592 0.96475228 0.9836969  0.94305694 0.8440367
 0.99378882 0.9035533  0.93491124 0.97316426 0.76102941 0.9338843 ]"
922,96.98603388,0.00072617,0.001111121,0.921897834,0.922846109,0.921991306,"[0.95063063 0.97075099 0.97866546 0.99180569 0.97991543 0.7125
 0.84352215 0.97287223 0.97367774 0.98570111 0.9488189  0.8
 0.99180328 0.87782805 0.93666027 0.97329028 0.77210884 0.93360996]"
923,96.64218704,0.000739541,0.001223812,0.917018357,0.940997128,0.89982591,"[0.93921852 0.9736211  0.96841155 0.99181052 0.97027601 0.73239437
 0.82674095 0.9725747  0.96588957 0.98154982 0.9296875  0.74509804
 0.99383984 0.90291262 0.92607004 0.96916812 0.78373383 0.93333333]"
924,97.11338456,0.000742998,0.001051082,0.92444767,0.943604456,0.911752361,"[0.95982628 0.97156398 0.96342551 0.9932656  0.98631579 0.73529412
 0.87656335 0.9741559  0.97029217 0.98158379 0.93889428 0.75
 0.99590164 0.91346154 0.95499022 0.96762905 0.76122083 0.94567404]"
925,96.60398183,0.000745335,0.001206109,0.916994651,0.930522017,0.907781304,"[0.94134478 0.96682464 0.97419647 0.99326161 0.96308186 0.74358974
 0.81716834 0.97556936 0.96629213 0.97838453 0.93410853 0.76470588
 0.99794661 0.90909091 0.92720307 0.96741706 0.75432526 0.93139293]"
926,96.71435242,0.000744988,0.001204357,0.916679222,0.926928723,0.909343387,"[0.9427157  0.96178344 0.97106691 0.99231769 0.97200211 0.69798658
 0.85195377 0.97541667 0.9679803  0.9795082  0.93360161 0.78504673
 0.98360656 0.88888889 0.93465347 0.96887044 0.7649919  0.92783505]"
927,97.10489451,0.000739998,0.001094013,0.926808201,0.939969245,0.917186562,"[0.96125731 0.96645367 0.97197107 0.99302683 0.97845507 0.76712329
 0.87561108 0.97281594 0.9668616  0.98337182 0.94117647 0.76635514
 0.99794661 0.90909091 0.94049904 0.97040046 0.76678445 0.95334686]"
928,96.98603388,0.000733277,0.001109958,0.927800117,0.937624656,0.919682234,"[0.94714286 0.96779262 0.97856817 0.99098675 0.98365841 0.78911565
 0.85549799 0.9761954  0.97044335 0.98188489 0.94313725 0.79646018
 0.99794661 0.89952153 0.94777563 0.96923528 0.75382003 0.95121951]"
929,96.95207369,0.000745233,0.001094932,0.922350126,0.937721455,0.91175905,"[0.95028818 0.97634069 0.97419647 0.99186225 0.97780127 0.77852349
 0.85622318 0.97433775 0.96748768 0.98364432 0.93638171 0.75471698
 0.99183673 0.88073394 0.94820717 0.97363796 0.75       0.93608247]"
930,97.06668931,0.000727846,0.001113086,0.929773797,0.936725225,0.924346962,"[0.95392369 0.97047087 0.97994531 0.99267572 0.96819407 0.81879195
 0.84891304 0.97596353 0.97011269 0.9838784  0.94889103 0.7826087
 0.99794661 0.90654206 0.94368932 0.97399942 0.76660988 0.95277207]"
931,97.01999406,0.000721192,0.001121952,0.924343102,0.947162724,0.91024929,"[0.95451264 0.97292994 0.97048301 0.99232495 0.98249337 0.76811594
 0.85244103 0.97413615 0.97026296 0.98200277 0.94931774 0.75510204
 0.99793814 0.88888889 0.95686275 0.970631   0.75044248 0.94929006]"
932,97.16856985,0.000741369,0.001027695,0.92928182,0.938014175,0.923146696,"[0.96       0.96656051 0.98037426 0.99300948 0.98524763 0.78571429
 0.86810811 0.97595357 0.9707113  0.98320681 0.94280079 0.80701754
 0.99590164 0.88571429 0.94980695 0.96948561 0.75816993 0.94929006]"
933,97.03272913,0.000741153,0.001087897,0.921353704,0.938613526,0.909972777,"[0.95115865 0.96774194 0.9765343  0.99273436 0.98149127 0.69014085
 0.86002121 0.9757513  0.96788538 0.98479263 0.93700787 0.81818182
 0.99383984 0.88372093 0.94653465 0.9748538  0.7480916  0.9338843 ]"
934,97.04121917,0.000735904,0.001079049,0.923703828,0.931729675,0.916879908,"[0.95454545 0.96671949 0.97380307 0.99284912 0.98321091 0.7027027
 0.87616951 0.97432712 0.96497673 0.98138359 0.94509804 0.8
 1.         0.89215686 0.93410853 0.97082847 0.76923077 0.94455852]"
935,96.70161735,0.00071682,0.001275729,0.920049493,0.935420046,0.907878306,"[0.93867423 0.96383648 0.97343539 0.99221147 0.97288676 0.71052632
 0.825379   0.97430584 0.96856582 0.98083583 0.94197292 0.7962963
 0.9898167  0.92929293 0.94509804 0.96966161 0.74642857 0.94166667]"
936,97.11762958,0.000745015,0.001082271,0.928318,0.937516879,0.921712189,"[0.95861821 0.96425735 0.98133819 0.991868   0.98170413 0.77124183
 0.86659436 0.97654142 0.96715238 0.98248848 0.93333333 0.80327869
 0.99794661 0.89756098 0.94901961 0.97392323 0.76635514 0.94650206]"
937,97.07942437,0.000747401,0.001055648,0.924754013,0.929818835,0.922184518,"[0.955105   0.97399527 0.98132118 0.99181052 0.97484277 0.71724138
 0.85472018 0.97434828 0.97175141 0.98339483 0.94299517 0.8
 0.99383984 0.86607143 0.95938104 0.97129603 0.77361854 0.95983936]"
938,96.55728658,0.000724326,0.001385616,0.917030327,0.935787558,0.902908415,"[0.92966574 0.97156398 0.97424311 0.9906564  0.96236559 0.73469388
 0.80394432 0.97459203 0.96896552 0.98360656 0.93780849 0.78899083
 0.99794661 0.9009901  0.92278719 0.97368421 0.75836431 0.93167702]"
939,96.83321306,0.000743879,0.001169791,0.922870596,0.946020757,0.906675411,"[0.94604317 0.97047087 0.97043011 0.99167798 0.97854526 0.72992701
 0.83560091 0.97403133 0.96585606 0.98273083 0.93877551 0.79207921
 1.         0.91457286 0.95107632 0.97283085 0.75302245 0.944     ]"
940,97.0284841,0.000743937,0.001082598,0.924986207,0.940044848,0.915328779,"[0.95452892 0.97545527 0.98125286 0.99215756 0.97810219 0.75471698
 0.85289432 0.97395291 0.96908734 0.98254479 0.93793103 0.7962963
 0.99383984 0.90731707 0.94980695 0.97491249 0.72373541 0.95121951]"
941,97.0284841,0.000731302,0.00112305,0.924220521,0.937704925,0.915049338,"[0.95105395 0.9699842  0.97605061 0.99313203 0.97993664 0.74452555
 0.84953829 0.97659971 0.9659931  0.98440367 0.94071146 0.77477477
 0.99793814 0.91079812 0.95366795 0.97461336 0.74295775 0.94929006]"
942,96.88415333,0.000715106,0.001175265,0.921094954,0.932961231,0.912328357,"[0.94849785 0.96902303 0.96977898 0.99198869 0.98256735 0.72108844
 0.84728507 0.97401788 0.9695032  0.98149861 0.94412331 0.79661017
 0.99381443 0.88571429 0.95499022 0.96831797 0.75655431 0.92433538]"
943,97.07517935,0.00074677,0.001087479,0.926389608,0.932032068,0.922254615,"[0.95720964 0.96671949 0.97498863 0.99288847 0.98324607 0.77852349
 0.86315789 0.97746537 0.96745562 0.98201936 0.93968872 0.76785714
 0.99794661 0.91707317 0.93666027 0.97402976 0.75981162 0.9382716 ]"
944,97.06668931,0.000735605,0.001096522,0.925361225,0.939445056,0.915756214,"[0.95555556 0.96343402 0.97856817 0.99291785 0.9805978  0.7625
 0.84751204 0.9756299  0.97092164 0.98599311 0.93491124 0.78899083
 0.99590164 0.93137255 0.94412331 0.97496318 0.74285714 0.92975207]"
945,97.05395424,0.000710563,0.001096644,0.9227779,0.936040551,0.911808387,"[0.96       0.96590008 0.97204689 0.99250162 0.97632825 0.70666667
 0.86170799 0.97522015 0.96872691 0.98479963 0.93281402 0.77876106
 0.99586777 0.92537313 0.94023904 0.97428404 0.75949367 0.93927126]"
946,96.68039224,0.000729686,0.001246475,0.918736415,0.929394168,0.910980323,"[0.93093728 0.96366509 0.97496586 0.99250162 0.96933835 0.72972973
 0.80502458 0.97762122 0.96732673 0.98648339 0.93936477 0.8034188
 0.99588477 0.90731707 0.92979127 0.9773862  0.75645756 0.93004115]"
947,97.13885469,0.000725564,0.001074519,0.926976705,0.938448297,0.918033162,"[0.96203465 0.96974522 0.9701897  0.99191788 0.98260411 0.73548387
 0.86662915 0.97683078 0.96492937 0.98341014 0.94266278 0.74285714
 1.         0.9178744  0.96646943 0.97330238 0.77537438 0.96326531]"
948,97.16856985,0.000743581,0.001028926,0.931060444,0.943125079,0.921911409,"[0.95968035 0.96535433 0.97727273 0.99291032 0.98321091 0.75524476
 0.87051143 0.97451833 0.97003929 0.98356101 0.93913043 0.86486486
 0.99381443 0.89423077 0.95126706 0.97094712 0.76707531 0.94545455]"
949,97.21951012,0.00072458,0.001065001,0.927839292,0.948524114,0.913494998,"[0.95689967 0.97791798 0.97689171 0.99238534 0.98160799 0.71111111
 0.85526316 0.97796087 0.97295969 0.98593498 0.9417383  0.8440367
 0.99590164 0.90291262 0.95069034 0.97552448 0.74626866 0.95510204]"
950,97.03697415,0.000728214,0.001072344,0.923254148,0.933349717,0.91590483,"[0.95911602 0.97017268 0.97687075 0.99272405 0.97204969 0.73758865
 0.85081081 0.97721624 0.96835909 0.98454441 0.94175716 0.75438596
 0.99794661 0.92822967 0.95145631 0.972722   0.7373913  0.94523327]"
951,97.05819926,0.000725817,0.001064175,0.923602131,0.929992734,0.919251063,"[0.95376775 0.96974522 0.98126999 0.9911692  0.9831756  0.75308642
 0.86492496 0.97495895 0.96732673 0.98461538 0.94921875 0.77966102
 0.99588477 0.88571429 0.9379845  0.97450923 0.7458256  0.932     ]"
952,97.0284841,0.000742669,0.001079845,0.928990226,0.942563777,0.918595168,"[0.95503988 0.9722882  0.9759855  0.99109512 0.97959184 0.74482759
 0.85681558 0.97412544 0.96791575 0.98406834 0.93959732 0.8411215
 0.99586777 0.9047619  0.95049505 0.97157773 0.77264957 0.944     ]"
953,97.10064949,0.000729184,0.00109008,0.927596526,0.942254767,0.915678779,"[0.95313627 0.96196513 0.9799818  0.99185841 0.98416051 0.80272109
 0.87222222 0.97625439 0.96835909 0.98434622 0.9370229  0.7706422
 1.         0.91       0.94140625 0.97273527 0.75216638 0.93775934]"
954,96.94358365,0.000731574,0.001091856,0.925315182,0.935035715,0.917605304,"[0.95279912 0.96535433 0.97236067 0.99057715 0.97850026 0.76315789
 0.85439093 0.97687861 0.96678065 0.9823584  0.94255112 0.79646018
 1.         0.88151659 0.9516441  0.97189221 0.76344086 0.94501018]"
955,97.13036465,0.000745552,0.001088487,0.925957689,0.935806234,0.918540431,"[0.95711712 0.96535433 0.97996357 0.99286683 0.98212408 0.75496689
 0.86453744 0.97554911 0.96902655 0.98388582 0.93384468 0.77192982
 0.99793814 0.91428571 0.95551257 0.9726551  0.75547445 0.94020619]"
956,97.0836694,0.000707944,0.001097501,0.93038937,0.945868706,0.918126587,"[0.9509488  0.97237569 0.98082192 0.99215478 0.98149127 0.77241379
 0.85888213 0.97586136 0.96823443 0.98115809 0.93663366 0.83636364
 0.99381443 0.89756098 0.953125   0.97261072 0.76481149 0.95774648]"
957,96.99452392,0.000728236,0.001157052,0.926737484,0.949584062,0.910371792,"[0.94781987 0.97233202 0.97470641 0.99169953 0.9790795  0.75362319
 0.84989201 0.97695661 0.96844181 0.98364432 0.94152626 0.80733945
 0.99794661 0.90640394 0.9488189  0.97090802 0.75521822 0.95491803]"
958,97.10064949,0.00072595,0.001107971,0.924248114,0.93461352,0.91681043,"[0.95025234 0.97374702 0.98041002 0.9929145  0.98111228 0.71232877
 0.85122616 0.97325316 0.9713165  0.98594146 0.94460641 0.78632479
 0.99793814 0.89099526 0.95445545 0.97262667 0.7606679  0.95634921]"
959,97.18130492,0.000710766,0.001100577,0.924693849,0.940993109,0.913037773,"[0.96393443 0.97777778 0.96601073 0.99243141 0.98474487 0.71328671
 0.8787366  0.97668661 0.9702439  0.98337182 0.94696239 0.77669903
 0.99586777 0.8989899  0.92898273 0.97014052 0.78135048 0.9382716 ]"
960,96.9350936,0.00072488,0.001137147,0.919317773,0.94220215,0.904024246,"[0.95655349 0.97472354 0.97021661 0.9908786  0.97840969 0.71428571
 0.84851811 0.97609233 0.96867352 0.98242368 0.94234592 0.76470588
 0.98977505 0.88038278 0.94736842 0.97286256 0.74339623 0.94610778]"
961,96.64218704,0.000727115,0.001248502,0.920566781,0.933984544,0.909950183,"[0.9415101  0.96850394 0.97373188 0.99297728 0.95600217 0.72108844
 0.80544959 0.97108633 0.96804326 0.98409039 0.94664032 0.82882883
 1.         0.89952153 0.94422311 0.97283085 0.75       0.94567404]"
962,97.02423908,0.000716095,0.001097135,0.918351339,0.935999121,0.907351539,"[0.96141125 0.97138315 0.97285068 0.99053665 0.97957046 0.72955975
 0.86373626 0.97580145 0.97045177 0.98659889 0.93646139 0.75247525
 0.95931478 0.86607143 0.94488189 0.97512438 0.74953618 0.94455852]"
963,97.09640447,0.000739626,0.001105935,0.925293468,0.947007352,0.911946414,"[0.95595668 0.9693155  0.97165992 0.9923979  0.98262243 0.78321678
 0.86970863 0.97450777 0.96862745 0.98170873 0.93980583 0.73469388
 0.99588477 0.89814815 0.95906433 0.97278314 0.75824176 0.94693878]"
964,97.0836694,0.000731766,0.001056851,0.924009082,0.940211571,0.912706889,"[0.95106923 0.97224425 0.97771714 0.99146205 0.98117155 0.74285714
 0.86438809 0.97602315 0.96842625 0.98548053 0.94488189 0.76635514
 0.99383984 0.88888889 0.94797688 0.9740146  0.75044883 0.95491803]"
965,96.92660356,0.000695344,0.001141427,0.923503656,0.931198814,0.917228897,"[0.95456198 0.96916996 0.96811855 0.99244927 0.98310454 0.72727273
 0.85745257 0.97381546 0.96734594 0.97837712 0.94268775 0.78333333
 0.99378882 0.89756098 0.948      0.96910193 0.76702509 0.9498998 ]"
966,96.96480876,0.000743146,0.001172497,0.920706825,0.936787943,0.909036091,"[0.9512107  0.97133758 0.9759855  0.99169367 0.97511911 0.70886076
 0.84779051 0.974104   0.96994869 0.98542679 0.94613124 0.75471698
 0.99590164 0.91089109 0.94736842 0.97290999 0.75046904 0.94285714]"
967,97.00725899,0.000735584,0.001186066,0.921780767,0.939048414,0.910093101,"[0.95965418 0.9744     0.96693476 0.99168877 0.98265896 0.65185185
 0.87162891 0.97344763 0.96847291 0.98102857 0.93516699 0.81818182
 0.99793814 0.89719626 0.94901961 0.97057092 0.75912409 0.94308943]"
