Epoch,Training Accuracy,Validation Accuracy,Training Loss,Validation Loss,F1 Score,Precision,Recall,Class 0 F1 Score,Class 0 Precision,Class 0 Recall,Class 1 F1 Score,Class 1 Precision,Class 1 Recall,Class 2 F1 Score,Class 2 Precision,Class 2 Recall,Class 3 F1 Score,Class 3 Precision,Class 3 Recall,Class 4 F1 Score,Class 4 Precision,Class 4 Recall,Class 5 F1 Score,Class 5 Precision,Class 5 Recall,Class 6 F1 Score,Class 6 Precision,Class 6 Recall,Class 7 F1 Score,Class 7 Precision,Class 7 Recall,Class 8 F1 Score,Class 8 Precision,Class 8 Recall,Class 9 F1 Score,Class 9 Precision,Class 9 Recall,Class 10 F1 Score,Class 10 Precision,Class 10 Recall,Class 11 F1 Score,Class 11 Precision,Class 11 Recall,Class 12 F1 Score,Class 12 Precision,Class 12 Recall,Class 13 F1 Score,Class 13 Precision,Class 13 Recall,Class 14 F1 Score,Class 14 Precision,Class 14 Recall,Class 15 F1 Score,Class 15 Precision,Class 15 Recall,Class 16 F1 Score,Class 16 Precision,Class 16 Recall,Class 17 F1 Score,Class 17 Precision,Class 17 Recall
179,96.64643037,96.63369699,0.000341227,0.000459412,0.919529999,0.924305337,0.915720641,0.949467171,0.947187929,0.951757409,0.965151515,0.968085106,0.96223565,0.976621085,0.984875445,0.968503937,0.991925765,0.995163825,0.988708709,0.976041667,0.966976264,0.985278654,0.7625,0.782051282,0.743902439,0.852747253,0.828175027,0.878822197,0.971207563,0.96954097,0.972879897,0.962349398,0.963316583,0.961384152,0.976829548,0.970816233,0.982917821,0.93866171,0.951035782,0.926605505,0.844444444,0.826086957,0.863636364,0.993079585,0.993079585,0.993079585,0.833333333,0.904255319,0.772727273,0.932358318,0.927272727,0.9375,0.967870344,0.963214488,0.972571429,0.732348112,0.733552632,0.731147541,0.924603175,0.962809917,0.889312977
180,96.54666921,96.48936622,0.000352929,0.000479989,0.914279556,0.923736273,0.907248901,0.941734417,0.9260493,0.957960028,0.959214502,0.959214502,0.959214502,0.97190518,0.975330396,0.968503937,0.99100072,0.989931679,0.992072072,0.971634863,0.953441296,0.990536278,0.723684211,0.785714286,0.670731707,0.84717608,0.828819068,0.866364666,0.97098646,0.969527897,0.972449419,0.959049545,0.96687054,0.951354062,0.980328628,0.982830626,0.977839335,0.942379182,0.95480226,0.930275229,0.8,0.782608696,0.818181818,0.991364421,0.989655172,0.993079585,0.843137255,0.914893617,0.781818182,0.938086304,0.957854406,0.919117647,0.964766543,0.967260195,0.962285714,0.745454545,0.836734694,0.672131148,0.915129151,0.885714286,0.946564885
181,96.58593889,96.50634631,0.000347644,0.000465097,0.91307768,0.909490131,0.917695614,0.942024014,0.93784153,0.94624397,0.967840735,0.98136646,0.954682779,0.973327503,0.972902098,0.973753281,0.992331381,0.997693055,0.987027027,0.980290456,0.967246673,0.993690852,0.777777778,0.7875,0.768292683,0.834951456,0.842165899,0.82785957,0.968736617,0.963783553,0.973740852,0.959122632,0.953419227,0.964894684,0.981826547,0.978450252,0.985226223,0.944444444,0.953271028,0.935779817,0.723404255,0.68,0.772727273,0.989690722,0.982935154,0.996539792,0.844827586,0.803278689,0.890909091,0.925373134,0.939393939,0.911764706,0.964907275,0.963532764,0.966285714,0.745709828,0.711309524,0.783606557,0.918811881,0.95473251,0.885496183
182,96.63369382,96.69737233,0.00034859,0.000450764,0.9190203,0.915835502,0.922713573,0.949362728,0.949035813,0.949689869,0.965883245,0.9695586,0.96223565,0.973905352,0.984794275,0.963254593,0.991283439,0.992178099,0.99039039,0.971608833,0.971608833,0.971608833,0.774566474,0.736263736,0.817073171,0.856017998,0.85027933,0.861834655,0.974612737,0.974193548,0.975032286,0.959679439,0.95847924,0.960882648,0.981062356,0.981515712,0.980609418,0.943119266,0.943119266,0.943119266,0.747252747,0.723404255,0.772727273,0.993103448,0.989690722,0.996539792,0.884792627,0.897196262,0.872727273,0.933085502,0.943609023,0.922794118,0.971428571,0.971428571,0.971428571,0.746456693,0.718181818,0.77704918,0.925143954,0.930501931,0.919847328
183,96.59230263,96.31532029,0.000346878,0.000472999,0.909691477,0.90509193,0.915732071,0.948910082,0.938047138,0.960027567,0.963636364,0.96656535,0.960725076,0.963684677,0.975784753,0.951881015,0.991632051,0.993965725,0.989309309,0.972078594,0.956256358,0.988433228,0.720930233,0.688888889,0.756097561,0.855345912,0.863741339,0.847112118,0.972961373,0.970047069,0.975893241,0.957243461,0.960141271,0.954363089,0.971661755,0.954565702,0.989381348,0.944444444,0.953271028,0.935779817,0.762886598,0.698113208,0.840909091,0.993031359,1,0.98615917,0.87037037,0.886792453,0.854545455,0.881533101,0.837748344,0.930147059,0.955607477,0.977299881,0.934857143,0.73442623,0.73442623,0.73442623,0.9140625,0.936,0.893129771
184,96.60185649,96.72284247,0.000349521,0.000436285,0.916907257,0.9162956,0.9187454,0.954436451,0.948910082,0.960027567,0.961038961,0.972179289,0.950151057,0.970549451,0.975265018,0.965879265,0.991055886,0.990520758,0.991591592,0.976720124,0.961303462,0.992639327,0.754491018,0.741176471,0.768292683,0.86039886,0.865825688,0.855039638,0.973815192,0.979112272,0.968575118,0.962944417,0.9615,0.96439318,0.979582473,0.973552212,0.985687904,0.949771689,0.945454545,0.95412844,0.770833333,0.711538462,0.840909091,0.986348123,0.973063973,1,0.858490566,0.892156863,0.827272727,0.938181818,0.928057554,0.948529412,0.968758957,0.971822887,0.965714286,0.748251748,0.801498127,0.701639344,0.898661568,0.900383142,0.896946565
185,96.68251336,96.56577663,0.000337709,0.00046207,0.915821417,0.9145835,0.91937163,0.950280112,0.965836299,0.935217092,0.956989247,0.9734375,0.941087613,0.973280771,0.974561404,0.9720035,0.991738527,0.995761686,0.987747748,0.962092899,0.977223427,0.947423764,0.756097561,0.756097561,0.756097561,0.854054054,0.816959669,0.894677237,0.973627324,0.977854972,0.969436074,0.962723658,0.954187192,0.971414243,0.980446285,0.977074736,0.983841182,0.943674977,0.949814126,0.937614679,0.770833333,0.711538462,0.840909091,0.991334489,0.993055556,0.989619377,0.870813397,0.919191919,0.827272727,0.922800718,0.901754386,0.944852941,0.967357366,0.96108291,0.973714286,0.762331839,0.700549451,0.836065574,0.894308943,0.956521739,0.839694656
186,96.66553121,96.39597572,0.00033602,0.000488549,0.911888645,0.921470659,0.904119373,0.947838023,0.943950786,0.951757409,0.957639939,0.959090909,0.956193353,0.966927763,0.961904762,0.9720035,0.992357225,0.994331886,0.99039039,0.966338685,0.952040816,0.981072555,0.761904762,0.861538462,0.682926829,0.847775176,0.877575758,0.81993205,0.968335473,0.96256912,0.97417133,0.960779415,0.957192633,0.96439318,0.977371429,0.96785876,0.987072946,0.932849365,0.922800718,0.943119266,0.764044944,0.755555556,0.772727273,0.979452055,0.969491525,0.989619377,0.875,0.928571429,0.827272727,0.884758364,0.894736842,0.875,0.959702772,0.95997713,0.959428571,0.77721943,0.794520548,0.760655738,0.893700787,0.922764228,0.866412214
187,96.53924435,96.5785117,0.00035099,0.000486364,0.91039763,0.922833696,0.901221507,0.951724138,0.952380952,0.951068229,0.961098398,0.970724191,0.951661631,0.975503062,0.975503062,0.975503062,0.991199186,0.988063977,0.994354354,0.972524624,0.959100204,0.986330179,0.748387097,0.794520548,0.707317073,0.855180309,0.864583333,0.845979615,0.970747562,0.977312391,0.96427034,0.959920339,0.95304004,0.966900702,0.977707006,0.96367713,0.992151431,0.924712135,0.893835616,0.957798165,0.704545455,0.704545455,0.704545455,0.993079585,0.993079585,0.993079585,0.872037915,0.910891089,0.836363636,0.933092224,0.918149466,0.948529412,0.969190901,0.976784678,0.961714286,0.710172745,0.856481481,0.606557377,0.916334661,0.958333333,0.877862595
188,96.51589807,96.57002165,0.000355115,0.000471644,0.913136729,0.929255104,0.900404508,0.946385334,0.95,0.94279807,0.960665658,0.962121212,0.959214502,0.962451446,0.949744463,0.975503062,0.992472147,0.995169082,0.98978979,0.96966581,0.948692153,0.991587802,0.783783784,0.878787879,0.707317073,0.85027933,0.839029768,0.861834655,0.968583031,0.96179966,0.975462764,0.963481741,0.961077844,0.965897693,0.983786253,0.973339358,0.994459834,0.940855323,0.933212996,0.948623853,0.759493671,0.857142857,0.681818182,0.981067126,0.976027397,0.98615917,0.865116279,0.885714286,0.845454545,0.893058161,0.911877395,0.875,0.970935252,0.977971014,0.964,0.741410488,0.826612903,0.672131148,0.902970297,0.938271605,0.870229008
189,96.65173496,96.5615316,0.000339229,0.00045413,0.916326247,0.92270232,0.911573275,0.941256831,0.932972241,0.949689869,0.952308857,0.95447648,0.950151057,0.97501096,0.9771529,0.97287839,0.992534618,0.994930597,0.99015015,0.97406639,0.961105425,0.987381703,0.761290323,0.808219178,0.719512195,0.843181818,0.846066135,0.840317101,0.970964987,0.963151207,0.978906586,0.96,0.951255539,0.96890672,0.981271676,0.982862436,0.979686057,0.941286114,0.956439394,0.926605505,0.778947368,0.725490196,0.840909091,0.982876712,0.972881356,0.993079585,0.87804878,0.947368421,0.818181818,0.930841121,0.946768061,0.915441176,0.96722713,0.9647527,0.969714286,0.745762712,0.771929825,0.721311475,0.916996047,0.950819672,0.885496183
190,96.60185705,96.73557754,0.000340743,0.0004594,0.915657179,0.937475478,0.900408769,0.956822107,0.959141274,0.954514128,0.964258555,0.970903522,0.957703927,0.966995285,0.94789916,0.98687664,0.9911047,0.991820041,0.99039039,0.98170413,0.976091476,0.987381703,0.712121212,0.94,0.573170732,0.871590909,0.874572406,0.868629672,0.972637879,0.966029724,0.979337064,0.960657371,0.954005935,0.967402207,0.979800325,0.985520785,0.974145891,0.934198332,0.943820225,0.924770642,0.771084337,0.820512821,0.727272727,0.993055556,0.996515679,0.989619377,0.868686869,0.977272727,0.781818182,0.924493554,0.926199262,0.922794118,0.96796144,0.960607766,0.975428571,0.747508306,0.757575758,0.737704918,0.917148362,0.926070039,0.908396947
191,96.62308307,96.67190219,0.000344803,0.000440956,0.921955311,0.92777538,0.918566051,0.946902655,0.935440484,0.958649207,0.960784314,0.959337349,0.96223565,0.971503726,0.973637961,0.969378828,0.991516756,0.993249759,0.98978979,0.978500262,0.975941423,0.981072555,0.77027027,0.863636364,0.695121951,0.86744315,0.85,0.885617214,0.971172325,0.963559322,0.978906586,0.957767722,0.960181452,0.955366098,0.981498612,0.983317887,0.979686057,0.93956044,0.937842779,0.941284404,0.833333333,0.769230769,0.909090909,0.991304348,0.996503497,0.98615917,0.866995074,0.946236559,0.8,0.944649446,0.948148148,0.941176471,0.968317972,0.976190476,0.960571429,0.732673267,0.737541528,0.727868852,0.921001927,0.929961089,0.91221374
192,96.68888048,96.62520694,0.000340354,0.000473882,0.915788631,0.924151722,0.910780545,0.955593804,0.954607978,0.956581668,0.962794229,0.967938931,0.957703927,0.971329279,0.964624676,0.978127734,0.989463602,0.986275212,0.992672673,0.975609756,0.963114754,0.988433228,0.744827586,0.857142857,0.658536585,0.848123883,0.894472362,0.806342016,0.972972973,0.977410947,0.968575118,0.962926101,0.955555556,0.970411234,0.979281768,0.976584022,0.98199446,0.939781022,0.934664247,0.944954128,0.767676768,0.690909091,0.863636364,0.993055556,0.996515679,0.989619377,0.843601896,0.881188119,0.809090909,0.936479129,0.924731183,0.948529412,0.965673759,0.958873239,0.972571429,0.749152542,0.775438596,0.724590164,0.925851703,0.974683544,0.881679389
193,96.54667265,96.54455151,0.000346317,0.000464411,0.903809368,0.92662591,0.888065786,0.947331706,0.959039548,0.935906272,0.962680883,0.970814132,0.954682779,0.972366149,0.959931799,0.985126859,0.989447326,0.982244318,0.996756757,0.978969506,0.978969506,0.978969506,0.751592357,0.786666667,0.719512195,0.87016734,0.887058824,0.853907135,0.970487596,0.964300892,0.976754197,0.953488372,0.940917969,0.966399198,0.979326365,0.985507246,0.97322253,0.940740741,0.94953271,0.932110092,0.575342466,0.724137931,0.477272727,0.994818653,0.993103448,0.996539792,0.845454545,0.845454545,0.845454545,0.930147059,0.930147059,0.930147059,0.967045455,0.961581921,0.972571429,0.725099602,0.923857868,0.596721311,0.9140625,0.936,0.893129771
194,96.62839081,96.62945197,0.000342705,0.000465503,0.918189221,0.932792671,0.90740839,0.946793997,0.937204591,0.956581668,0.962006079,0.967889908,0.956193353,0.976377953,0.976377953,0.976377953,0.990537789,0.987698555,0.993393393,0.976215098,0.960325534,0.992639327,0.775510204,0.876923077,0.695121951,0.858258929,0.845984598,0.870894677,0.972192283,0.973661485,0.970727508,0.959979864,0.963617989,0.956369107,0.979185939,0.981000927,0.977377655,0.937728938,0.936014625,0.939449541,0.808988764,0.8,0.818181818,0.996527778,1,0.993079585,0.869158879,0.894230769,0.845454545,0.913123845,0.918215613,0.908088235,0.969405099,0.961235955,0.977714286,0.72168906,0.87037037,0.616393443,0.91372549,0.939516129,0.889312977
195,96.63051373,96.47238613,0.000346891,0.000465405,0.907772231,0.926937979,0.898596237,0.952908587,0.957550452,0.948311509,0.9617737,0.973684211,0.950151057,0.975929978,0.976357268,0.975503062,0.990901473,0.98759098,0.994234234,0.976599064,0.966049383,0.987381703,0.769230769,0.810810811,0.731707317,0.861488322,0.82776618,0.898074745,0.971843003,0.963213531,0.980628498,0.950869237,0.955443038,0.946339017,0.980428275,0.977951309,0.982917821,0.891438658,0.858843537,0.926605505,0.734693878,0.666666667,0.818181818,0.991364421,0.989655172,0.993079585,0.833333333,0.975609756,0.727272727,0.922242315,0.90747331,0.9375,0.971198157,0.979094077,0.963428571,0.701461378,0.965517241,0.550819672,0.902195609,0.945606695,0.86259542
196,96.53605649,96.31532029,0.000354877,0.000482996,0.905280167,0.910643495,0.90099585,0.943319838,0.923992069,0.963473467,0.956989247,0.9734375,0.941087613,0.968274663,0.962003454,0.974628171,0.992522914,0.996488679,0.988588589,0.966084275,0.944723618,0.988433228,0.714285714,0.763888889,0.670731707,0.862183021,0.839957035,0.885617214,0.97147796,0.97527115,0.967714163,0.953535354,0.960325534,0.946840522,0.974885845,0.964317977,0.985687904,0.922515953,0.916666667,0.928440367,0.696629213,0.688888889,0.704545455,0.982817869,0.976109215,0.989619377,0.857142857,0.9,0.818181818,0.901303538,0.913207547,0.889705882,0.960971379,0.972498537,0.949714286,0.776315789,0.778877888,0.773770492,0.893787575,0.94092827,0.851145038
197,96.74937162,96.31532029,0.000334273,0.000484448,0.909880675,0.913985448,0.908561806,0.933697881,0.926101695,0.941419711,0.963358779,0.973765432,0.953172205,0.974179431,0.974605954,0.973753281,0.992567527,0.998662451,0.986546547,0.966408269,0.950203252,0.983175605,0.751677852,0.835820896,0.682926829,0.843468468,0.838745801,0.848244621,0.970952584,0.963543875,0.978476108,0.95859473,0.959316926,0.957873621,0.976947902,0.975598527,0.978301016,0.945996276,0.960302457,0.932110092,0.744680851,0.7,0.795454545,0.996551724,0.993127148,1,0.880382775,0.929292929,0.836363636,0.893693694,0.876325088,0.911764706,0.962984055,0.959704881,0.966285714,0.730538922,0.672176309,0.8,0.891170431,0.964444444,0.828244275
198,96.60185677,96.79076283,0.000356391,0.000446025,0.924483099,0.933112722,0.917829901,0.939742722,0.923486361,0.956581668,0.969088099,0.992088608,0.947129909,0.973913043,0.968020743,0.979877515,0.991373113,0.988884905,0.993873874,0.978079332,0.970984456,0.985278654,0.754716981,0.779220779,0.731707317,0.860022396,0.850498339,0.869762174,0.974436742,0.980811164,0.968144641,0.962406015,0.961923848,0.962888666,0.981626091,0.976691042,0.986611265,0.954921803,0.957564576,0.952293578,0.804347826,0.770833333,0.840909091,0.989655172,0.986254296,0.993079585,0.910798122,0.941747573,0.881818182,0.928176796,0.929889299,0.926470588,0.965339444,0.967834578,0.962857143,0.773480663,0.882352941,0.68852459,0.928571429,0.966942149,0.893129771
199,96.65385934,96.80774292,0.000337018,0.000458326,0.922747123,0.921970997,0.925924544,0.952347826,0.961376404,0.94348725,0.96978852,0.96978852,0.96978852,0.972972973,0.969591659,0.976377953,0.991885556,0.992661213,0.991111111,0.981151832,0.977059437,0.985278654,0.7875,0.807692308,0.768292683,0.866096866,0.871559633,0.860702152,0.976017131,0.971026843,0.981058975,0.963055417,0.958747515,0.967402207,0.977522936,0.971285324,0.983841182,0.927484333,0.905594406,0.950458716,0.784313725,0.689655172,0.909090909,0.993103448,0.989690722,0.996539792,0.897196262,0.923076923,0.872727273,0.922800718,0.901754386,0.944852941,0.966292135,0.974433469,0.958285714,0.764397906,0.817164179,0.718032787,0.915520629,0.943319838,0.889312977
